Product Category (Enhanced E-commerce),Transaction ID,Product Revenue,Unique Purchases,Quantity,Avg. Price,Avg. QTY,Product Refund Amount,Basket-to-Detail Rate,Buy-to-Detail Rate
Herren/Schuhe/Schnürer,DE01353470,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353534,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353542,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353565,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353582,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353590,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353643,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353715,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353720,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353759,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353763,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353906,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353921,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353924,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01353969,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354038,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354179,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354183,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354224,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354234,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354260,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354273,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354289,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354327,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354405,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354414,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354466,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354510,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354543,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354620,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354628,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354645,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354651,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354668,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354689,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354741,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01354828,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355154,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355195,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355241,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355300,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355333,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355334,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355354,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355371,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355404,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355442,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355485,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355492,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355519,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355672,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355680,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355689,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355795,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355835,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355843,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355852,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355862,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01355950,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01356372,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01356393,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01356727,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357212,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357227,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357232,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357253,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357375,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357380,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357390,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357570,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357682,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357691,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357703,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357705,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01357742,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358053,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358060,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358094,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358147,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358191,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358220,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358248,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358283,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358288,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358458,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358518,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358519,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358522,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358622,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358625,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358723,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358762,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358769,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358779,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01358851,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359113,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359134,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359139,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359235,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359246,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359285,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359316,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359322,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359355,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359366,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359412,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359428,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359448,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359477,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359516,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359578,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359607,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359617,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01359625,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360085,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360093,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360103,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360179,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360223,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360302,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360334,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360344,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360362,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360452,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360504,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360537,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360618,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360658,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360667,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360710,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360754,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360775,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360833,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360920,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01360961,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361043,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361071,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361095,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361215,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361239,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361251,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361395,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361563,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361660,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361668,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361703,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361764,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361778,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361862,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361909,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01361970,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362007,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362115,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362125,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362143,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362200,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362403,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362644,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362671,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362755,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362767,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362789,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362796,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362836,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362881,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362918,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362923,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362942,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362982,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362986,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362987,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01362995,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363012,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363014,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363073,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363148,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363185,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363203,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363229,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363446,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363461,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363511,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363571,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363646,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363668,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363685,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363696,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363711,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363762,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363768,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363808,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363862,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363864,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363870,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363932,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363945,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01363981,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364009,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364010,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364025,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364061,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364073,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364145,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364155,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364166,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364209,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364241,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364248,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364258,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364263,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364467,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364512,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364523,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364528,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364532,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364535,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364539,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364655,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364656,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364672,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364685,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364810,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364854,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364909,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364924,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01364934,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365067,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365098,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365109,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365111,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365173,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365188,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365266,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365351,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365390,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365393,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365409,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365415,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365421,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365425,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365429,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365471,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365473,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365536,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365547,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365773,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365806,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365861,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365871,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365883,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365902,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365911,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365931,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365945,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365946,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365963,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01365980,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366063,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366076,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366130,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366368,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366371,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366419,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366454,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366469,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366504,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366514,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366525,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366526,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366582,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366583,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366592,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366619,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366658,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366753,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366763,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366787,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366828,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366853,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366866,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366875,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366876,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366981,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01366983,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01367014,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01367035,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01367039,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01367047,249.95,1,1,249.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01367057,249.95,1,1,249.95,1,0,0.00%,0.00%
